code,name,market,catagory,type
300339,润和软件,A股,沪深A股,股票
603189,网达软件,A股,沪深A股,股票
603866,桃李面包,A股,沪深A股,股票
603600,永艺股份,A股,沪深A股,股票
300291,百纳千成,A股,沪深A股,股票
600064,南京高科,A股,沪深A股,股票
603518,锦泓集团,A股,沪深A股,股票
000987,越秀金控,A股,沪深A股,股票
300936,中英科技,A股,沪深A股,股票
688766,普冉股份,A股,沪深A股,股票
603979,金诚信,A股,沪深A股,股票
300326,凯利泰,A股,沪深A股,股票
002317,众生药业,A股,沪深A股,股票
300506,名家汇,A股,沪深A股,股票
300981,中红医疗,A股,沪深A股,股票
300620,光库科技,A股,沪深A股,股票
000157,中联重科,A股,沪深A股,股票
600234,科新发展,A股,沪深A股,股票
688021,奥福环保,A股,沪深A股,股票
688293,奥浦迈,A股,沪深A股,股票
600501,航天晨光,A股,沪深A股,股票
000020,深华发Ａ,A股,沪深A股,股票
300812,易天股份,A股,沪深A股,股票
002688,金河生物,A股,沪深A股,股票
600030,中信证券,A股,沪深A股,股票
000715,中兴商业,A股,沪深A股,股票
000661,长春高新,A股,沪深A股,股票
300082,奥克股份,A股,沪深A股,股票
601958,金钼股份,A股,沪深A股,股票
603030,全筑股份,A股,沪深A股,股票
300864,南大环境,A股,沪深A股,股票
000799,酒鬼酒,A股,沪深A股,股票
603260,合盛硅业,A股,沪深A股,股票
300272,开能健康,A股,沪深A股,股票
600221,海航控股,A股,沪深A股,股票
300994,久祺股份,A股,沪深A股,股票
300931,通用电梯,A股,沪深A股,股票
000937,冀中能源,A股,沪深A股,股票
605111,新洁能,A股,沪深A股,股票
600827,百联股份,A股,沪深A股,股票
003032,传智教育,A股,沪深A股,股票
600363,联创光电,A股,沪深A股,股票
600185,格力地产,A股,沪深A股,股票
603696,安记食品,A股,沪深A股,股票
300231,银信科技,A股,沪深A股,股票
688393,安必平,A股,沪深A股,股票
300255,常山药业,A股,沪深A股,股票
600115,中国东航,A股,沪深A股,股票
002968,新大正,A股,沪深A股,股票
000892,欢瑞世纪,A股,沪深A股,股票
002308,威创股份,A股,沪深A股,股票
300579,数字认证,A股,沪深A股,股票
003011,海象新材,A股,沪深A股,股票
300136,信维通信,A股,沪深A股,股票
688386,泛亚微透,A股,沪深A股,股票
601860,紫金银行,A股,沪深A股,股票
001238,浙江正特,A股,沪深A股,股票
301073,君亭酒店,A股,沪深A股,股票
002390,信邦制药,A股,沪深A股,股票
688217,睿昂基因,A股,沪深A股,股票
603825,华扬联众,A股,沪深A股,股票
300685,艾德生物,A股,沪深A股,股票
603790,雅运股份,A股,沪深A股,股票
600858,银座股份,A股,沪深A股,股票
600848,上海临港,A股,沪深A股,股票
002127,南极电商,A股,沪深A股,股票
002818,富森美,A股,沪深A股,股票
600897,厦门空港,A股,沪深A股,股票
600650,锦江在线,A股,沪深A股,股票
603601,再升科技,A股,沪深A股,股票
601688,华泰证券,A股,沪深A股,股票
688004,博汇科技,A股,沪深A股,股票
002668,奥马电器,A股,沪深A股,股票
601789,宁波建工,A股,沪深A股,股票
600515,海南机场,A股,沪深A股,股票
000785,居然之家,A股,沪深A股,股票
300225,金力泰,A股,沪深A股,股票
002705,新宝股份,A股,沪深A股,股票
600895,张江高科,A股,沪深A股,股票
601512,中新集团,A股,沪深A股,股票
600206,有研新材,A股,沪深A股,股票
601519,大智慧,A股,沪深A股,股票
600826,兰生股份,A股,沪深A股,股票
002523,天桥起重,A股,沪深A股,股票
002520,日发精机,A股,沪深A股,股票
300268,佳沃食品,A股,沪深A股,股票
300460,惠伦晶体,A股,沪深A股,股票
000822,山东海化,A股,沪深A股,股票
000417,合肥百货,A股,沪深A股,股票
001216,华瓷股份,A股,沪深A股,股票
603168,莎普爱思,A股,沪深A股,股票
002062,宏润建设,A股,沪深A股,股票
300418,昆仑万维,A股,沪深A股,股票
600061,国投资本,A股,沪深A股,股票
688265,南模生物,A股,沪深A股,股票
002277,友阿股份,A股,沪深A股,股票
002761,浙江建投,A股,沪深A股,股票
000623,吉林敖东,A股,沪深A股,股票
601528,瑞丰银行,A股,沪深A股,股票
000813,德展健康,A股,沪深A股,股票
301102,兆讯传媒,A股,沪深A股,股票
002822,中装建设,A股,沪深A股,股票
300621,维业股份,A股,沪深A股,股票
603032,德新科技,A股,沪深A股,股票
300843,胜蓝股份,A股,沪深A股,股票
600715,文投控股,A股,沪深A股,股票
600531,豫光金铅,A股,沪深A股,股票
300075,数字政通,A股,沪深A股,股票
000703,恒逸石化,A股,沪深A股,股票
600532,*ST未来,A股,沪深A股,股票
600846,同济科技,A股,沪深A股,股票
300658,延江股份,A股,沪深A股,股票
688520,神州细胞-U,A股,沪深A股,股票
600335,国机汽车,A股,沪深A股,股票
688153,唯捷创芯-U,A股,沪深A股,股票
002621,美吉姆,A股,沪深A股,股票
002077,大港股份,A股,沪深A股,股票
601696,中银证券,A股,沪深A股,股票
002697,红旗连锁,A股,沪深A股,股票
603186,华正新材,A股,沪深A股,股票
000793,华闻集团,A股,沪深A股,股票
300288,朗玛信息,A股,沪深A股,股票
002811,郑中设计,A股,沪深A股,股票
001313,粤海饲料,A股,沪深A股,股票
002696,百洋股份,A股,沪深A股,股票
688085,三友医疗,A股,沪深A股,股票
603680,今创集团,A股,沪深A股,股票
603887,城地香江,A股,沪深A股,股票
000752,*ST西发,A股,沪深A股,股票
002967,广电计量,A股,沪深A股,股票
688391,钜泉科技,A股,沪深A股,股票
000802,北京文化,A股,沪深A股,股票
000504,南华生物,A股,沪深A股,股票
600496,精工钢构,A股,沪深A股,股票
000503,国新健康,A股,沪深A股,股票
300149,睿智医药,A股,沪深A股,股票
002830,名雕股份,A股,沪深A股,股票
300234,开尔新材,A股,沪深A股,股票
300746,汉嘉设计,A股,沪深A股,股票
603122,合富中国,A股,沪深A股,股票
605588,冠石科技,A股,沪深A股,股票
301050,雷电微力,A股,沪深A股,股票
603198,迎驾贡酒,A股,沪深A股,股票
600702,舍得酒业,A股,沪深A股,股票
002677,浙江美大,A股,沪深A股,股票
603232,格尔软件,A股,沪深A股,股票
300829,金丹科技,A股,沪深A股,股票
002157,正邦科技,A股,沪深A股,股票
300543,朗科智能,A股,沪深A股,股票
002562,兄弟科技,A股,沪深A股,股票
000421,南京公用,A股,沪深A股,股票
600380,健康元,A股,沪深A股,股票
300887,谱尼测试,A股,沪深A股,股票
301009,可靠股份,A股,沪深A股,股票
002468,申通快递,A股,沪深A股,股票
000971,ST高升,A股,沪深A股,股票
002856,美芝股份,A股,沪深A股,股票
605009,豪悦护理,A股,沪深A股,股票
301122,采纳股份,A股,沪深A股,股票
300096,易联众,A股,沪深A股,股票
300433,蓝思科技,A股,沪深A股,股票
603881,数据港,A股,沪深A股,股票
601238,广汽集团,A股,沪深A股,股票
002901,大博医疗,A股,沪深A股,股票
600415,小商品城,A股,沪深A股,股票
000789,万年青,A股,沪深A股,股票
603810,丰山集团,A股,沪深A股,股票
002540,亚太科技,A股,沪深A股,股票
002402,和而泰,A股,沪深A股,股票
300012,华测检测,A股,沪深A股,股票
600200,江苏吴中,A股,沪深A股,股票
688521,芯原股份-U,A股,沪深A股,股票
300453,三鑫医疗,A股,沪深A股,股票
002172,澳洋健康,A股,沪深A股,股票
601881,中国银河,A股,沪深A股,股票
300024,机器人,A股,沪深A股,股票
300694,蠡湖股份,A股,沪深A股,股票
603093,南华期货,A股,沪深A股,股票
688108,赛诺医疗,A股,沪深A股,股票
300284,苏交科,A股,沪深A股,股票
000951,中国重汽,A股,沪深A股,股票
688365,光云科技,A股,沪深A股,股票
002333,罗普斯金,A股,沪深A股,股票
300639,凯普生物,A股,沪深A股,股票
300355,蒙草生态,A股,沪深A股,股票
600655,豫园股份,A股,沪深A股,股票
600425,青松建化,A股,沪深A股,股票
002602,世纪华通,A股,沪深A股,股票
300572,安车检测,A股,沪深A股,股票
000932,华菱钢铁,A股,沪深A股,股票
603615,茶花股份,A股,沪深A股,股票
300601,康泰生物,A股,沪深A股,股票
000506,中润资源,A股,沪深A股,股票
603551,奥普家居,A股,沪深A股,股票
301041,金百泽,A股,沪深A股,股票
688511,天微电子,A股,沪深A股,股票
301024,霍普股份,A股,沪深A股,股票
600629,华建集团,A股,沪深A股,股票
000788,北大医药,A股,沪深A股,股票
600784,鲁银投资,A股,沪深A股,股票
600596,新安股份,A股,沪深A股,股票
002197,证通电子,A股,沪深A股,股票
002648,卫星化学,A股,沪深A股,股票
603899,晨光股份,A股,沪深A股,股票
000716,黑芝麻,A股,沪深A股,股票
003026,中晶科技,A股,沪深A股,股票
300404,博济医药,A股,沪深A股,股票
605268,王力安防,A股,沪深A股,股票
603055,台华新材,A股,沪深A股,股票
601901,方正证券,A股,沪深A股,股票
002609,捷顺科技,A股,沪深A股,股票
603933,睿能科技,A股,沪深A股,股票
603666,亿嘉和,A股,沪深A股,股票
688338,赛科希德,A股,沪深A股,股票
300642,透景生命,A股,沪深A股,股票
603010,万盛股份,A股,沪深A股,股票
300065,海兰信,A股,沪深A股,股票
600392,盛和资源,A股,沪深A股,股票
300730,科创信息,A股,沪深A股,股票
600729,重庆百货,A股,沪深A股,股票
300248,新开普,A股,沪深A股,股票
000860,顺鑫农业,A股,沪深A股,股票
002620,瑞和股份,A股,沪深A股,股票
688658,悦康药业,A股,沪深A股,股票
603087,甘李药业,A股,沪深A股,股票
301061,匠心家居,A股,沪深A股,股票
300895,铜牛信息,A股,沪深A股,股票
601390,中国中铁,A股,沪深A股,股票
002361,神剑股份,A股,沪深A股,股票
300561,汇金科技,A股,沪深A股,股票
002431,棕榈股份,A股,沪深A股,股票
002939,长城证券,A股,沪深A股,股票
003005,竞业达,A股,沪深A股,股票
300270,中威电子,A股,沪深A股,股票
002936,郑州银行,A股,沪深A股,股票
603993,洛阳钼业,A股,沪深A股,股票
002780,三夫户外,A股,沪深A股,股票
601969,海南矿业,A股,沪深A股,股票
688613,奥精医疗,A股,沪深A股,股票
300155,安居宝,A股,沪深A股,股票
002343,慈文传媒,A股,沪深A股,股票
688076,诺泰生物,A股,沪深A股,股票
603256,宏和科技,A股,沪深A股,股票
000030,富奥股份,A股,沪深A股,股票
300267,尔康制药,A股,沪深A股,股票
688711,宏微科技,A股,沪深A股,股票
603429,集友股份,A股,沪深A股,股票
300915,海融科技,A股,沪深A股,股票
300452,山河药辅,A股,沪深A股,股票
603665,康隆达,A股,沪深A股,股票
603116,红蜻蜓,A股,沪深A股,股票
300094,国联水产,A股,沪深A股,股票
603228,景旺电子,A股,沪深A股,股票
600828,茂业商业,A股,沪深A股,股票
000655,金岭矿业,A股,沪深A股,股票
301055,张小泉,A股,沪深A股,股票
300384,三联虹普,A股,沪深A股,股票
600056,中国医药,A股,沪深A股,股票
002084,海鸥住工,A股,沪深A股,股票
600779,水井坊,A股,沪深A股,股票
603590,康辰药业,A股,沪深A股,股票
002891,中宠股份,A股,沪深A股,股票
605196,华通线缆,A股,沪深A股,股票
600390,五矿资本,A股,沪深A股,股票
600668,尖峰集团,A股,沪深A股,股票
603828,柯利达,A股,沪深A股,股票
600586,金晶科技,A股,沪深A股,股票
000501,武商集团,A股,沪深A股,股票
000759,中百集团,A股,沪深A股,股票
688180,君实生物-U,A股,沪深A股,股票
002963,豪尔赛,A股,沪深A股,股票
002923,润都股份,A股,沪深A股,股票
600745,闻泰科技,A股,沪深A股,股票
600433,冠豪高新,A股,沪深A股,股票
002086,ST东洋,A股,沪深A股,股票
688630,芯碁微装,A股,沪深A股,股票
600774,汉商集团,A股,沪深A股,股票
605567,春雪食品,A股,沪深A股,股票
002809,红墙股份,A股,沪深A股,股票
600460,士兰微,A股,沪深A股,股票
300534,陇神戎发,A股,沪深A股,股票
605337,李子园,A股,沪深A股,股票
688737,中自科技,A股,沪深A股,股票
601375,中原证券,A股,沪深A股,股票
002989,中天精装,A股,沪深A股,股票
688578,艾力斯-U,A股,沪深A股,股票
002949,华阳国际,A股,沪深A股,股票
002511,中顺洁柔,A股,沪深A股,股票
002342,巨力索具,A股,沪深A股,股票
002695,煌上煌,A股,沪深A股,股票
600633,浙数文化,A股,沪深A股,股票
002236,大华股份,A股,沪深A股,股票
600191,华资实业,A股,沪深A股,股票
300413,芒果超媒,A股,沪深A股,股票
300955,嘉亨家化,A股,沪深A股,股票
601658,邮储银行,A股,沪深A股,股票
301006,迈拓股份,A股,沪深A股,股票
300210,森远股份,A股,沪深A股,股票
300271,华宇软件,A股,沪深A股,股票
300562,乐心医疗,A股,沪深A股,股票
688189,南新制药,A股,沪深A股,股票
300738,奥飞数据,A股,沪深A股,股票
601607,上海医药,A股,沪深A股,股票
300554,三超新材,A股,沪深A股,股票
301042,安联锐视,A股,沪深A股,股票
600215,派斯林,A股,沪深A股,股票
301066,万事利,A股,沪深A股,股票
601886,江河集团,A股,沪深A股,股票
002670,国盛金控,A股,沪深A股,股票
002107,沃华医药,A股,沪深A股,股票
600621,华鑫股份,A股,沪深A股,股票
600865,百大集团,A股,沪深A股,股票
603214,爱婴室,A股,沪深A股,股票
002570,贝因美,A股,沪深A股,股票
601990,南京证券,A股,沪深A股,股票
000563,陕国投Ａ,A股,沪深A股,股票
605318,法狮龙,A股,沪深A股,股票
600718,东软集团,A股,沪深A股,股票
688087,英科再生,A股,沪深A股,股票
300997,欢乐家,A股,沪深A股,股票
300303,聚飞光电,A股,沪深A股,股票
600835,上海机电,A股,沪深A股,股票
300308,中际旭创,A股,沪深A股,股票
300577,开润股份,A股,沪深A股,股票
300823,建科机械,A股,沪深A股,股票
603515,欧普照明,A股,沪深A股,股票
601808,中海油服,A股,沪深A股,股票
300085,银之杰,A股,沪深A股,股票
600851,海欣股份,A股,沪深A股,股票
601555,东吴证券,A股,沪深A股,股票
002230,科大讯飞,A股,沪深A股,股票
688256,寒武纪-U,A股,沪深A股,股票
002881,美格智能,A股,沪深A股,股票
000659,珠海中富,A股,沪深A股,股票
600619,海立股份,A股,沪深A股,股票
600213,亚星客车,A股,沪深A股,股票
301328,维峰电子,A股,沪深A股,股票
000609,中迪投资,A股,沪深A股,股票
600837,海通证券,A股,沪深A股,股票
002793,罗欣药业,A股,沪深A股,股票
003006,百亚股份,A股,沪深A股,股票
002355,兴民智通,A股,沪深A股,股票
688183,生益电子,A股,沪深A股,股票
301226,祥明智能,A股,沪深A股,股票
600248,陕西建工,A股,沪深A股,股票
688235,百济神州-U,A股,沪深A股,股票
601009,南京银行,A股,沪深A股,股票
600112,ST天成,A股,沪深A股,股票
601878,浙商证券,A股,沪深A股,股票
603955,大千生态,A股,沪深A股,股票
301258,富士莱,A股,沪深A股,股票
600109,国金证券,A股,沪深A股,股票
600778,友好集团,A股,沪深A股,股票
002163,海南发展,A股,沪深A股,股票
000416,民生控股,A股,沪深A股,股票
000651,格力电器,A股,沪深A股,股票
002261,拓维信息,A股,沪深A股,股票
002247,聚力文化,A股,沪深A股,股票
300945,曼卡龙,A股,沪深A股,股票
300782,卓胜微,A股,沪深A股,股票
688529,豪森股份,A股,沪深A股,股票
688448,磁谷科技,A股,沪深A股,股票
688088,虹软科技,A股,沪深A股,股票
002118,紫鑫药业,A股,沪深A股,股票
002663,普邦股份,A股,沪深A股,股票
600520,文一科技,A股,沪深A股,股票
002838,道恩股份,A股,沪深A股,股票
300691,联合光电,A股,沪深A股,股票
688528,秦川物联,A股,沪深A股,股票
301035,润丰股份,A股,沪深A股,股票
002187,广百股份,A股,沪深A股,股票
000519,中兵红箭,A股,沪深A股,股票
601699,潞安环能,A股,沪深A股,股票
600802,福建水泥,A股,沪深A股,股票
603939,益丰药房,A股,沪深A股,股票
600816,ST安信,A股,沪深A股,股票
300074,华平股份,A股,沪深A股,股票
300611,美力科技,A股,沪深A股,股票
601916,浙商银行,A股,沪深A股,股票
300456,赛微电子,A股,沪深A股,股票
688505,复旦张江,A股,沪深A股,股票
000989,九芝堂,A股,沪深A股,股票
605016,百龙创园,A股,沪深A股,股票
000952,广济药业,A股,沪深A股,股票
002736,国信证券,A股,沪深A股,股票
301065,本立科技,A股,沪深A股,股票
601208,东材科技,A股,沪深A股,股票
601162,天风证券,A股,沪深A股,股票
600801,华新水泥,A股,沪深A股,股票
002810,山东赫达,A股,沪深A股,股票
603357,设计总院,A股,沪深A股,股票
601899,紫金矿业,A股,沪深A股,股票
300659,中孚信息,A股,沪深A股,股票
000705,浙江震元,A股,沪深A股,股票
001318,阳光乳业,A股,沪深A股,股票
